node_id,terminal_code,terminal_name,venue_id,floor_id,floor_name,lat,lng,radius,type,weight
420367269393,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.817184952219,106.66449922013,1.2,1,1
420367269898,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.817131931918,106.66452101308,1.2,2,1
420367269999,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.817235044365,106.6647872289,1.2,2,1
420367269696,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.817328570819,106.66503231575,1.2,2,1
420367269797,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.817346683334,106.66507992496,1.2,2,1
420367270202,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.815880904179,106.66337195376,1.2,1,1
420367270303,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81603824104,106.66350278473,1.2,1,1
420367270000,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.815978304819,106.66352558351,1.2,1,1
420367270101,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.815923637705,106.66354838228,1.2,1,1
420367267474,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816188410862,106.66344578779,1.2,2,1
420367267575,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816031654643,106.66363086021,1.2,1,1
420367267272,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.815897950745,106.6636871866,1.2,2,1
420367267373,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816079862982,106.66378655828,1.2,1,1
420367267878,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.815954205404,106.66383752025,1.2,2,1
420367267979,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816002286113,106.66396492518,1.2,2,1
420367267676,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81612940357,106.66390256382,1.2,1,1
420367267777,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816393254553,106.66397591158,1.2,2,1
420367268282,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816195004163,106.66405302509,1.2,1,1
420367268383,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81605603122,106.66410733982,1.2,2,1
420367268080,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816121236542,106.66427296623,1.2,2,1
420367268181,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816252504367,106.66421596929,1.2,1,1
420367268686,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816449437442,106.66413617357,1.2,2,1
420367268787,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816181169285,106.66443080519,1.2,2,1
420367268484,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816316190336,106.66437179659,1.2,1,1
420367268585,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81650719562,106.66428797756,1.2,2,1
420367265858,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816550007133,106.66440733586,1.2,2,1
420367265959,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81636107503,106.66448559248,1.2,1,1
420367265656,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816223419443,106.66453990721,1.2,2,1
420367265757,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816422833822,106.66463935512,1.2,1,1
420367266262,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816280567789,106.66469568151,1.2,2,1
420367266363,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816460376237,106.66474731404,1.2,1,1
420367266060,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816647429599,106.66466818887,1.2,2,1
420367266161,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81631876886,106.66480296987,1.2,2,1
420367266666,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816524264194,106.66490690547,1.2,1,1
420367266767,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816708682963,106.66482912141,1.2,2,1
420367266464,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816381339569,106.66496323186,1.2,2,1
420367266565,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816115965427,106.66460415423,1.2,1,1
420367267070,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816147250804,106.66459141373,1.2,1,1
420367267171,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.816132102096,106.66459778398,1.2,1,1
420367266868,T2,Ga Quốc Tế T2,420321697575,420322445959,F2 - Departure,10.81609521828,106.66461253613,1.2,1,1
420367266969,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815861099719,106.66375727695,1.2,1,1
420367264242,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815826389385,106.66366474074,1.2,1,1
420367264343,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815838903551,106.66369826835,1.2,2,1
420367264040,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815732533142,106.66374151898,1.2,1,1
420367264141,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815753280314,106.66379013401,1.2,1,1
420367264646,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815714749854,106.66380656254,1.2,2,1
420367264747,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815737802265,106.66387194139,1.2,1,1
420367264444,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815877433998,106.66380186868,1.2,2,1
420367264545,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815848124512,106.66381561499,1.2,1,1
420367265050,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815860309356,106.66386556704,1.2,2,1
420367265151,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815888960198,106.66394603331,1.2,1,1
420367264848,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815753280313,106.66391183515,1.2,1,1
420367264949,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815799714456,106.66403246137,1.2,1,1
420367265454,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815983442397,106.66451626482,1.2,1,1
420367265555,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816028229905,106.66462623539,1.2,1,1
420367265252,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816043707938,106.66467116239,1.2,1,1
420367265353,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816090142035,106.66478549155,1.2,1,1
420367262626,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816240468958,106.6647553167,1.2,1,1
420367262727,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816209512909,106.664669486,1.2,1,1
420367262424,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816185472574,106.66460880103,1.2,2,1
420367262525,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816146283525,106.66462522956,1.2,1,1
420367263030,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816132781417,106.66458834918,1.2,2,1
420367263131,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816103801274,106.66450788291,1.2,1,1
420367262828,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816056181626,106.66436606111,1.2,1,1
420367262929,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815987880684,106.66417864176,1.2,1,1
420367263434,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815996772322,106.66420244636,1.2,1,1
420367263535,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816006322599,106.66422759207,1.2,1,1
420367263232,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816014555598,106.6642510614,1.2,1,1
420367263333,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816023447234,106.66427453073,1.2,1,1
420367263838,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815944542178,106.6640938169,1.2,1,1
420367263939,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816144110012,106.66403011444,1.2,1,1
420367263636,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.81623434361,106.66427084269,1.2,1,1
420367263737,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816296914337,106.66443579854,1.2,1,1
420367261010,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816392087686,106.66439791234,1.2,2,1
420367261111,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816408224336,106.66443646911,1.2,1,1
420367260808,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816468160471,106.66459270777,1.2,1,1
420367260909,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.81636409553,106.66432247522,1.2,2,1
420367261414,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816447742668,106.66429431202,1.2,1,1
420367261515,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816323259903,106.66422122183,1.2,1,1
420367261212,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816282424281,106.66411393347,1.2,2,1
420367261313,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816447084029,106.66405157211,1.2,1,1
420367261818,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.81624356456,106.66401200952,1.2,1,1
420367261919,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816202070288,106.66390472117,1.2,2,1
420367261616,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.81627913108,106.66387119356,1.2,1,1
420367261717,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.81616212341,106.66379687939,1.2,1,1
420367262222,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816101528574,106.66363862907,1.2,1,1
420367262323,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816063986115,106.66353603457,1.2,1,1
420367262020,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816040933726,106.66347769653,1.2,1,1
420367262121,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816230044684,106.66472706633,1.2,2,1
420367259494,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815984577971,106.66356219136,1.2,1,1
420367259595,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816531837299,106.66475831009,1.2,1,1
420367259292,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816505491752,106.66469326652,1.2,2,1
420367259393,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816427772375,106.66472142972,1.2,1,1
420367259898,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816603658819,106.66274107916,1.2,1,1
420367259999,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816639225296,106.66283294482,1.2,1,1
420367259696,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.81667808496,106.66293218656,1.2,1,1
420367259797,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816711675512,106.66302472277,1.2,1,1
420367260202,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816644494403,106.66305221541,1.2,1,1
420367260303,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816584558302,106.66294358594,1.2,1,1
420367260000,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816543064072,106.66295833809,1.2,1,1
420367260101,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816485103868,106.66280612273,1.2,1,1
420367260606,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816523304913,106.66290804667,1.2,1,1
420367260707,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817214860005,106.66459172606,1.2,1,1
420367260404,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817227374111,106.66462592423,1.2,1,1
420367260505,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817239558897,106.66465375214,1.2,1,1
420367257878,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817730928726,106.6656977329,1.2,1,1
420367257979,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.8177743987,106.66581172678,1.2,1,1
420367257676,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817742125538,106.66582312617,1.2,1,1
420367257777,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817815234124,106.6659196857,1.2,1,1
420367258282,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817855410907,106.66603233847,1.2,1,1
420367258383,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817704583284,106.66583787832,1.2,1,1
420367258080,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817651233758,106.66570175621,1.2,1,1
420367258181,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817745418718,106.66594047282,1.2,1,1
420367258686,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817718414642,106.66608598265,1.2,1,1
420367258787,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817734880542,106.66612956855,1.2,1,1
420367258484,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.817788230054,106.6660558078,1.2,2,1
420367258585,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815840556119,106.6641360788,1.2,4,1
420367259090,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815939352128,106.6644056408,1.2,4,1
420367259191,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816118545611,106.66442234862,1.2,1,1
420367258888,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.816075393806,106.66385739723,1.2,1,1
420367258989,T2,Ga Quốc Tế T2,420321697575,420322445656,F0 - Arrival,10.815954862725,106.66400424818,1.2,1,1
420367281818,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816791088816,106.66367210447,1.2,1,1
420367281919,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816815458424,106.66372641921,1.2,1,1
420367281616,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816871442651,106.66387595236,1.2,1,1
420367281717,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816920840489,106.66401743889,1.2,1,1
420367282222,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816701595356,106.66343296934,1.2,1,1
420367282323,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.817026852917,106.66428460601,1.2,1,1
420367282020,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816997768573,106.6639823981,1.2,1,1
420367282121,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816887851003,106.66369684992,1.2,1,1
420367282626,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.815736384106,106.66362900751,1.2,1,1
420367282727,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.815754826036,106.66367728727,1.2,1,1
420367282424,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.815798954937,106.66378994005,1.2,1,1
420367282525,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.815977446394,106.6640729131,1.2,1,1
420367283030,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816006080539,106.6641555734,1.2,1,1
420367283131,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816054819881,106.66428163722,1.2,1,1
420367282828,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816109579917,106.66460728687,1.2,1,1
420367282929,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816139218696,106.66468104762,1.2,1,1
420367280202,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816160953799,106.66473938567,1.2,1,1
420367280303,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816171492031,106.66476754886,1.2,1,1
420367280000,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.815831863775,106.6638591846,1.2,1,1
420367280101,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.815949094671,106.66399834261,1.2,2,1
420367280606,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816088726304,106.6643678169,1.2,2,1
420367280707,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816949606236,106.66409670552,1.2,1,1
420367280404,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816668352637,106.66378273911,1.2,1,1
420367280505,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816782955688,106.66407040603,1.2,1,1
420367281010,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.81694597169,106.66376603345,1.2,1,1
420367281111,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816884718374,106.66379151444,1.2,1,1
420367280808,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816989441778,106.66390148501,1.2,1,1
420367280909,T2,Ga Quốc Tế T2,420321697575,420322445757,F3,10.816934774848,106.66392562489,1.2,2,1
420367281414,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813104782199,106.66176473093,1.2,1,1
420367281515,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.81310017168,106.66180697572,1.2,1,1
420367281212,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813044845392,106.66180228186,1.2,1,1
420367281313,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813040893514,106.66183580947,1.2,1,1
420367278686,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813096549128,106.66184955579,1.2,1,1
420367278787,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813320818066,106.6618720193,1.2,1,1
420367278484,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813433513284,106.66188408923,1.2,1,1
420367278585,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813542189763,106.66189481808,1.2,1,1
420367279090,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813675236067,106.66191158188,1.2,1,1
420367279191,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813756249387,106.6619196285,1.2,1,1
420367278888,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813773374144,106.66175869596,1.2,1,1
420367278989,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814011144789,106.66188341869,1.2,1,1
420367279494,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814067129538,106.66196053219,1.2,1,1
420367279595,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814171853927,106.66197461378,1.2,1,1
420367279292,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814075033267,106.66231190158,1.2,1,1
420367279393,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813964381048,106.66230117274,1.2,1,1
420367279898,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813955160028,106.66240577889,1.2,1,1
420367279999,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814064494963,106.66241583716,1.2,1,1
420367279696,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814129700724,106.6624225427,1.2,1,1
420367279797,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813872170838,106.66239773227,1.2,1,1
420367277070,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813866901682,106.66248892737,1.2,1,1
420367277171,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814120479708,106.6625137378,1.2,1,1
420367276868,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813992044107,106.66250233842,1.2,1,1
420367276969,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814218458356,106.66245151053,1.2,1,1
420367277474,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814350187078,106.66237305592,1.2,1,1
420367277575,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814340307425,106.66246022771,1.2,1,1
420367277272,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814422637842,106.66237976144,1.2,1,1
420367277373,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814523410247,106.66238914918,1.2,1,1
420367277878,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814580053545,106.66233885775,1.2,1,1
420367277979,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814589274546,106.66211656969,1.2,1,1
420367277676,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814583346764,106.66223827491,1.2,1,1
420367277777,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814661725258,106.66224498044,1.2,1,1
420367278282,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814784891428,106.66235293935,1.2,1,1
420367278383,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814800040205,106.66220139454,1.2,1,1
420367278080,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814997632875,106.66236903261,1.2,1,1
420367278181,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815127385324,106.66238244366,1.2,1,1
420367275454,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815022661271,106.66237171482,1.2,1,1
420367275555,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814919254465,106.66236366819,1.2,1,1
420367275252,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.81479477107,106.66225772093,1.2,1,1
420367275353,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815110260639,106.66228588413,1.2,1,1
420367275858,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815120140266,106.66219267736,1.2,1,1
420367275959,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815114871131,106.66224363934,1.2,1,1
420367275656,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815147803218,106.66210181754,1.2,1,1
420367275757,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.815065802316,106.66209175925,1.2,1,1
420367276262,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814971945834,106.66208505373,1.2,1,1
420367276363,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814878418647,106.6620770071,1.2,1,1
420367276060,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814816176944,106.66206996631,1.2,1,1
420367276161,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814560294262,106.66252795349,1.2,1,1
420367276666,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.81468280183,106.66253935289,1.2,1,1
420367276767,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.814936287044,106.66226906471,1.2,1,1
420367276464,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812631725247,106.66199056041,1.2,1,1
420367276565,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812623162832,106.66211796534,1.2,1,1
420367273838,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812684417019,106.66233120096,1.2,1,1
420367273939,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812603403418,106.66232248378,1.2,1,1
420367273636,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812742296924,106.66233849454,1.2,1,1
420367273737,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812804209738,106.6623445295,1.2,1,1
420367274242,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.81292276614,106.66211520063,1.2,1,1
420367274343,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812978081846,106.66224407898,1.2,1,1
420367274040,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813020366942,106.66224877285,1.2,1,1
420367274141,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812955160946,106.66208515809,1.2,1,1
420367274646,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.812951867719,106.66211868571,1.2,1,1
420367274747,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813063837605,106.6622521256,1.2,1,1
420367274444,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813110601482,106.66225681947,1.2,1,1
420367274545,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813177124735,106.66226352499,1.2,1,1
420367275050,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813287777246,106.66227224217,1.2,1,1
420367275151,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813350348587,106.66227760659,1.2,1,1
420367274848,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.81351500995,106.66228766488,1.2,1,1
420367274949,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.81348866414,106.66228498267,1.2,1,1
420367272222,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813572312085,106.66210795687,1.2,1,1
420367272323,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813562432407,106.6622212802,1.2,1,1
420367272020,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813552552725,106.66228967653,1.2,1,1
420367272121,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813097428562,106.66235270844,1.2,1,1
420367272626,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813293705058,106.66237148391,1.2,1,1
420367272727,T1,Ga Nội Địa T1,420321697272,420322446262,F0 - Arrival|Checkin,10.813409626695,106.66238087163,1.2,1,1
